贴吧名,帖子标题,ID,内容,发布时间
归园隐居吧,民法典通过了总结下主要的个条款离婚冷静期以前夫妻去,隐崔话田园,"民法典通过了，总结下主要的4个条款：
1.离婚冷静期
以前夫妻去民政局申请就可以办理离婚证，当场办理，当场离。
以后离婚需要先申请，申请离婚后30天内可以反悔，到期后还有30天，有一方不去领离婚证，当做撤回离婚申请。两者相加共60天。离婚会变得非常困难，明年1月1日实施。
2.居住权，是一个物权。一旦房屋的居住权在房管局登记了，就算成立，没有登记则不成立。买房一定要查册，看房屋有没有被设置了居住权。因为，新房东也不能赶走居住权人。
被设置居住权的房子没有商业价值，只能等居住权到期后才会恢复商业价值。
老人给保姆设置了20-30年的居住权，子女继承房屋，还不一定熬得过保姆这20-30年的居住权。
居住权，不能转让，不能继承。
公租屋以后估计会用居住权来实现。
3.婚姻中付出家务劳动较多、照顾小孩老人较多的一方，在离婚时可以要求一笔补偿款。至于标准，目前没有，需要后续司法实践跟进。
4.扩大继承人范围
扩大继承人范围：侄子侄女也有继承权；网络财产、虚拟货币等纳入遗产范围。",2020-05-30 17:18
归园隐居吧,民法典通过了总结下主要的个条款离婚冷静期以前夫妻去,byq4393130,设置离婚冷静期是社会的倒退,2020-05-31 08:25
