贴吧名,帖子标题,ID,内容,发布时间
离婚冷静期吧,提出离婚冷静期的人死了下地狱,反掌定乾坤,那些因为离不了婚绝望自杀的人，她们的人命都该算在提出离婚冷静期和同意这个法例的人头上。等着吧……,2022-02-01 22:18
离婚冷静期吧,提出离婚冷静期的人死了下地狱,红尘俗世随风飘,你说的有道理，我支持你,2022-06-01 09:53
离婚冷静期吧,提出离婚冷静期的人死了下地狱,贴吧用户_G236C1b,这是谁想出来的，也太鸡肋了，都过不下去了，两方都去了，这个时间太长了，还没等过时间呢，一方不想离了，受罪的不还是另外一方吗，是没脑子吗，怎么想出来这么个玩应，是想降低离婚率啊，得，这回想结婚都得斟酌斟酌在斟酌了，挺好不只降低了离婚率，结婚率也降低了，漂亮！,2022-06-30 20:54
离婚冷静期吧,提出离婚冷静期的人死了下地狱,taneday1983,提出冷静期的那个老女人我怀疑她是间谍,2023-08-23 08:56
