贴吧名,帖子标题,ID,内容,发布时间
离婚吧,你支持离婚冷静期吗,小研童鞋,5月28日，《中华人民共和国民法典》通过，并自2021年1月1日起施行。其中，全网讨论热度最高的条文是：是否应该设立&quot;离婚冷静期&quot;？,2020-06-11 17:19
离婚吧,你支持离婚冷静期吗,小研童鞋,"《民法典》第一千零七十七条
自婚姻登记机关收到离婚登记申请之日起三十日内，任何一方不愿意离婚的，可以向婚姻登记机关撤回离婚登记申请。",2020-06-11 17:19
离婚吧,你支持离婚冷静期吗,小研童鞋,,2020-06-11 17:59
离婚吧,你支持离婚冷静期吗,小研童鞋,,2020-06-11 18:00
离婚吧,你支持离婚冷静期吗,小研童鞋,双方说的好像都有道理，您是怎么想的呢？您支持“离婚冷静期”吗？,2020-06-11 18:01
离婚吧,你支持离婚冷静期吗,小研童鞋,#离婚冷静期##调研家社区#,2020-06-11 18:03
