贴吧名,帖子标题,ID,内容,发布时间
txt小说吧,完结我的求婚戒指只值十元快递费傅凌楚楚,zhaoshu868,"txt完结《我的求婚戒指，只值十元快递费》傅凌 楚楚
傅凌的女同事把我和他的求婚戒指挂在了二手网上。
只要10块钱快递费就能拍下。
我拍下戒指后，向他提出了离婚。
他没反对，默默跟着我去了民政局。
我终于愿意放过自己也放过他。
可一个月冷静期后，他后悔了。
……
“你要和我离婚？”
傅凌蹙眉看我。
那双好看的桃花眼写满了不耐烦。
大概是觉得我又在无理取闹吧。
我扯扯嘴角。
从抽屉里拿出早就拟好的协议。
“我们没有孩子，财产很好划分。”
“别的都归你，住的这套房子给我。
评论看看。",2023-09-21 15:00
txt小说吧,完结我的求婚戒指只值十元快递费傅凌楚楚,zhaoshu868,唯↑,2023-09-21 15:54
