贴吧名,帖子标题,ID,内容,发布时间
小国际吧,那个冷静期谁看了离婚还要等一个月并且两个人同时去,贴吧用户_7KZDyR8,离婚要先等一个月，并且最后还要两个人同时去，如果双方不到齐就会被撤回。,2020-12-05 10:57
小国际吧,那个冷静期谁看了离婚还要等一个月并且两个人同时去,李斯特,改的好,2020-12-05 10:59
