贴吧名,帖子标题,ID,内容,发布时间
婚姻吧,2023年离婚新规定,贴吧用户_5XU7M7N,"2023年离婚不需要对方同意，没有冷静期了！家暴、出轨、酗酒、赌博等重大过错都是可以一次判离，全程都不用见面！
1、彩礼，嫁妆属于女方个人！
2、女方长期在家带孩子，可以要求支付赔偿！
3、对方欠下的债务如果你不知情，不需要赔偿！
4、对方出轨导致离婚，可以要求赔偿！
5、双方都同意也可以起诉离婚，方便快捷，不用回老家，不等冷静期！
6、网上立案，不需要对方同意，没有结婚证也能离，最快七天，不在老家也能离，全程不用见面！",2023-03-17 09:57
婚姻吧,2023年离婚新规定,世上只有GG好,有出处吗,2023-03-17 09:59
